G1_11	94122686	94563686	19
G1_2	150563264	150996264	19
G1_5	123232991	123905991	19
G1_2	28626480	29616480	19
G1_9	57456193	59243193	19
G1_12	102483790	102737790	19
G1_9	60888193	61862193	19
G1_9	102629670	103349670	19
G1_9	61979193	63126193	19
G1_10	121377944	121605944	19
G1_12	108575790	108892790	19
G1_5	105985981	106854981	19
G1_5	106871981	107595981	19
G1_5	139817046	140382046	19
G1_7	137476317	138809317	19
G1_8	107103100	107568100	19
G1_9	107552669	107722669	19
G1_3	87776078	88259078	19
G1_7	24419981	24662981	19
G1_16	90331755	91688755	19
G1_12	105786790	107998790	19
G1_8	105359100	106107100	19
G1_5	107596981	107798981	19
G1_5	138721046	139770046	19
G1_11	83314498	83751498	19
G1_11	104308686	104541686	19
G1_3	89094078	89953078	19
G1_2	166104500	166852500	19
G1_11	72054498	73199498	19
G1_7	16329651	16694651	19
G1_15	73842570	74510570	19
G1_8	90831101	91060101	19
G1_5	142864321	143303321	19
G1_9	106183669	106867669	19
G1_11	57802498	58159498	19
G1_5	128526125	128951125	19
G1_7	127294486	127900486	18
G1_7	16748651	17019651	18
G1_9	56894193	57454193	18
G1_9	107773669	108516669	18
G1_5	140892046	142314046	18
G1_8	116517100	116871100	18
G1_2	167080500	168003500	18
G1_8	87587101	88049101	18
G1_2	30953480	32957480	18
G1_7	28764981	29552981	18
G1_7	4553398	4990398	18
G1_7	110024486	110157486	18
G1_8	105146100	105266100	18
G1_2	161187264	162723264	18
G1_15	83629570	84654570	18
G1_2	119682264	121404264	18
G1_9	59719193	60642193	18
G1_15	88820570	89370569	18
G1_5	144229131	144724131	18
G1_2	127067264	127753264	18
G1_9	56052193	56853193	18
G1_8	94343100	95242100	18
G1_7	27261981	27643981	18
G1_6	83346006	83686006	18
G1_4	114352395	115083395	18
G1_13	51679631	51827631	18
G1_12	81591013	81963013	18
G1_11	99390686	100231686	18
G1_12	80174013	80897013	18
G1_8	83671101	84579101	18
G1_9	114434882	114632882	18
G1_2	127882264	128562264	18
G1_11	49674498	50368498	18
G1_15	84662570	86158570	18
G1_7	15971651	16238651	18
G1_7	12839651	13029651	18
G1_2	169126500	170870500	18
G1_9	60689193	60887193	18
G1_17	34963055	35231055	18
G1_7	44269630	44966630	18
G1_16	87511755	87752755	18
G1_15	75183570	75481570	18
G1_11	61958498	62263498	18
G1_5	103988981	104530981	18
G1_8	110750100	111278100	18
G1_12	76375013	76968013	18
G1_5	124368991	124560991	18
G1_7	30321981	31099981	18
G1_2	173591499	174894499	18
G1_8	121975100	123093100	18
G1_3	87030078	87599078	18
G1_2	168109500	168890500	18
G1_10	59908252	61076252	18
G1_4	108671395	109955395	18
G1_9	42967917	44109917	18
G1_11	53982498	54522498	18
G1_11	107212686	107472686	18
G1_10	42307194	42745194	18
G1_7	126791486	127207486	18
G1_2	170906500	172171500	18
G1_19	43526510	44118510	18
G1_1	87185425	87954425	18
G1_5	105424981	105855981	18
G1_11	52502498	53186498	18
G1_11	6444997	6541997	18
G1_6	85170006	85560006	18
G1_5	123949991	124280991	18
G1_7	27712981	28151981	18
G1_9	53736193	55930193	18
G1_2	70700943	71046943	18
G1_9	44124917	44408917	18
G1_2	130275264	131522264	18
G1_1	86666425	87053425	18
G1_9	50463895	50589895	18
G1_19	36845510	37413510	18
G1_3	88928078	89082078	18
G1_5	129615125	129742125	18
G1_8	72172101	72549101	18
G1_8	86628101	86904101	18
G1_8	85301101	85591101	18
G1_9	44428917	45778917	18
G1_6	87839006	88064006	18
G1_10	77958255	78425255	18
G1_2	128629264	130272264	18
G1_1	131962423	133020423	18
G1_11	105935686	106256686	18
G1_13	55390639	55681639	18
G1_5	101762981	102071981	18
G1_5	131459130	132091130	18
G1_10	75582255	75966255	18
G1_11	50494498	51522498	18
G1_10	76054255	77946255	18
G1_11	66891498	68789498	18
G1_15	93255569	93578569	18
G1_6	113080006	113688006	18
G1_2	126678264	127053264	18
G1_7	35274981	35561981	18
G1_10	59296252	59837252	18
G1_1	88410425	88743425	18
G1_10	40274194	40531194	18
G1_5	103347981	103892981	18
G1_10	61177252	61700252	18
G1_12	71756013	73001013	17
G1_11	54600498	55442498	17
G1_6	38406000	38527000	17
G1_12	86725050	87050050	17
G1_8	109615100	110584100	17
G1_10	81190255	81546255	17
G1_14	47303325	47555325	17
G1_9	65228193	65562193	17
G1_14	32208814	32480814	17
G1_9	45905917	46270917	17
G1_9	118546882	119855882	17
G1_9	21552556	22141556	17
G1_3	90222078	90463078	17
G1_12	82079013	82460013	17
G1_5	65391761	65697761	17
G1_5	130421130	131416130	17
G1_3	83788078	86093078	17
G1_16	91949755	92490755	17
G1_16	87840755	89680755	17
G1_6	84112006	85110006	17
G1_1	89281425	90580425	17
G1_4	105072395	106202395	17
G1_3	86274078	86978078	17
G1_12	69234013	70890013	17
G1_4	40776967	41390967	17
G1_19	3354000	4304000	17
G1_13	48552631	49627631	17
G1_9	106960669	107523669	17
G1_2	69646943	69875943	17
G1_6	115610982	115791982	17
G1_13	54738639	55091639	17
G1_7	128061486	128696486	17
G1_7	29608981	30083981	17
G1_13	51829631	52649631	17
G1_19	5024000	6335000	17
G1_9	48641895	48970895	17
G1_19	4454000	4966000	17
G1_9	114740882	117937882	17
G1_16	89811755	90184755	17
G1_8	95350100	95851100	17
G1_9	48993895	49477895	17
G1_10	117743944	118101944	17
G1_9	41986917	42307917	17
G1_12	75455013	76368013	17
G1_6	83848006	84049006	17
G1_7	45055630	45640630	17
G1_6	88156006	88853006	17
G1_12	102812790	103642790	17
G1_6	71949006	72273006	17
G1_12	80999013	81413013	17
G1_4	41478967	41707968	17
G1_7	97426490	99467490	17
G1_14	26339514	27484814	17
G1_9	99017581	99574581	17
G1_14	54716163	55097163	17
G1_2	33013480	34600480	17
G1_9	65602193	66127193	17
G1_12	73007013	73521013	17
G1_14	61332163	61540163	17
G1_13	45593631	46623631	17
G1_6	47865001	48066001	17
G1_9	64367193	65181193	17
G1_13	43179631	43559631	17
G1_9	53235895	53636895	17
G1_7	7000289	7188289	17
G1_16	21208927	21419927	17
G1_19	42204510	42736510	17
G1_9	42323917	42951917	17
G1_12	83539050	86644050	17
G1_2	91548843	91921843	17
G1_3	95461078	95849077	17
G1_6	87105006	87667006	17
G1_8	80746101	80990101	17
G1_9	63145193	63841193	17
G1_19	44154510	45167510	17
G1_17	35508055	35911055	17
G1_13	45083631	45481631	17
G1_5	65703761	66245761	17
G1_2	22928480	23151480	17
G1_12	102013790	102367790	17
G1_4	43432128	44917128	17
G1_14	31013814	32066814	17
G1_13	40849631	41237631	17
G1_9	103463670	103941670	17
G1_2	91927843	92447843	17
G1_9	40828917	41190917	17
G1_9	40205415	40799917	17
G1_7	126270486	126695486	17
G1_1	133147423	133609423	17
G1_13	54086631	54448639	17
G1_9	20902556	21541556	17
G1_11	80513498	82904498	17
G1_5	29398460	30016460	17
G1_10	79780255	81176255	17
G1_12	79378013	80106013	17
G1_9	100529581	101068679	17
G1_7	101661486	101904486	17
G1_14	30510814	30941814	17
G1_5	73433761	74290975	17
G1_6	86442006	87005006	17
G1_8	88204101	88736101	17
G1_1	86077425	86325425	17
G1_2	91026843	91518843	17
G1_5	32758351	33032351	16
G1_11	58368498	58791498	16
G1_14	20410778	21006778	16
G1_2	71144943	73432943	16
G1_11	31662000	33119000	16
G1_13	52654631	53035631	16
G1_5	31579627	32521627	16
G1_10	61730252	63359252	16
G1_7	45751630	45930630	16
G1_13	50972631	51551631	16
G1_1	131096423	131872423	16
G1_17	45500051	45676051	16
G1_9	120131882	122731882	16
G1_9	41237917	41926917	16
G1_3	94954078	95416078	16
G1_7	135793317	137467317	16
G1_17	23581033	23759033	16
G1_19	40298510	41772510	16
G1_8	114497100	116428100	16
G1_6	29168000	30353000	16
G1_9	113727882	114074882	16
G1_10	41759194	42291194	16
G1_19	37586510	38806510	16
G1_13	37438131	37944131	16
G1_9	31102415	31459415	16
G1_11	106297686	106776686	16
G1_13	53085631	53373631	16
G1_5	33043351	35525351	16
G1_10	42774194	43471194	16
G1_9	95933581	96858581	16
G1_2	144313264	144503264	16
G1_13	43570631	44874631	16
G1_12	54833013	55051013	16
G1_6	72422006	72849006	16
G1_7	99488490	101646486	16
G1_6	81980006	83307006	16
G1_1	127774423	128240423	16
G1_1	134356423	134624423	16
G1_13	53466631	54027631	16
G1_13	54475639	54658639	16
G1_14	60791163	61156163	16
G1_15	89384569	89495569	16
G1_19	32512510	32666510	16
G1_4	99253309	99826309	16
G1_2	158465264	158823264	16
G1_10	39172194	40198194	16
G1_12	100114790	101027790	16
G1_1	73921426	74747426	16
G1_2	143840264	144232264	16
G1_7	123027486	123467486	16
G1_14	55140163	55467163	16
G1_10	40598194	41730194	16
G1_15	72065570	73018570	16
G1_16	18295907	18863907	16
G1_11	57520498	57780498	16
G1_2	104605843	104792843	16
G1_3	95866077	96192077	16
G1_9	30962415	31089415	16
G1_1	88752425	89195425	16
G1_19	6940510	7398510	16
G1_6	52281006	52937006	16
G1_1	133619423	134325423	16
G1_7	43293630	44164630	16
G1_17	83883660	84457660	16
G1_7	34413981	35261981	16
G1_8	107743100	109479100	16
G1_9	49536895	50413895	16
G1_5	72970761	73382761	16
G1_7	109508486	109921486	16
G1_7	125727486	126067486	16
G1_4	32635025	33287025	16
G1_9	95527581	95842581	16
G1_12	98658790	99865790	16
G1_8	85716101	86563101	16
G1_14	57079163	57650163	16
G1_7	3939398	4426398	16
G1_4	45019128	46658128	16
G1_6	90335006	90599006	16
G1_1	72326426	72855426	16
G1_10	58305252	58527252	16
G1_5	74321975	75148975	16
G1_14	55565163	55897163	16
G1_12	55336013	55785013	16
G1_8	78018101	79557101	16
G1_9	66130193	67955193	16
G1_15	36189245	37848245	16
G1_8	91215101	94206100	16
G1_16	8421907	8829907	16
G1_1	63205426	63316426	16
G1_13	94986045	95349045	16
G1_7	120636486	121116486	16
G1_5	102224981	103299981	16
G1_8	86951101	87496101	16
G1_6	70824006	71807006	16
G1_5	125631630	128419525	16
G1_4	98725309	99199309	16
G1_17	34220055	34785055	16
G1_13	93799045	94969045	16
G1_14	52025325	52277325	16
G1_7	118313486	119000486	16
G1_7	130536486	130982486	16
G1_6	49055001	49365001	16
G1_17	46178051	46884051	16
G1_13	41687631	43104631	15
G1_12	71251013	71734013	15
G1_4	43082128	43425128	15
G1_6	119497982	120303982	15
G1_2	70116943	70555943	15
G1_6	122308982	122808982	15
G1_16	31456914	31938914	15
G1_7	110295486	111026486	15
G1_14	29999814	30459814	15
G1_14	24070778	24286778	15
G1_9	70026193	70539193	15
G1_5	23417182	23666182	15
G1_9	46375917	48574895	15
G1_10	58637252	59288252	15
G1_9	98606581	98893581	15
G1_14	61604163	62956163	15
G1_14	56133163	56876163	15
G1_13	95390045	95954045	15
G1_8	82760101	83442101	15
G1_6	51237001	52149001	15
G1_12	78898013	79169013	15
G1_5	23890182	25770182	15
G1_17	79622660	80558660	15
G1_18	34986346	35485346	15
G1_13	55788639	57905639	15
G1_9	72760193	72944193	15
G1_6	113775006	114392006	15
G1_9	96915581	97149581	15
G1_17	45738051	46124051	15
G1_12	64982013	65140013	15
G1_1	85850425	86022425	15
G1_9	105444670	106092669	15
G1_7	112917486	113362486	15
G1_1	74770426	75554425	15
G1_5	100540981	100817981	15
G1_11	19842997	20067997	15
G1_12	51385013	51913013	15
G1_4	103384395	104952395	15
G1_16	10266907	11401907	15
G1_16	13123907	14183907	15
G1_11	35783498	36001498	15
G1_16	17076907	18214907	15
G1_14	47765325	49140325	15
G1_18	24021499	24569499	15
G1_6	108108006	108741006	15
G1_1	59252156	59590156	15
G1_1	36144155	36741155	15
G1_9	31939415	32207415	15
G1_7	121132486	122115486	15
G1_2	103463843	103998843	15
G1_2	145698264	147302264	15
G1_14	45331325	45720325	15
G1_7	122204486	122874486	15
G1_8	104101100	104561100	15
G1_19	29530510	30167510	15
G1_17	5963000	6178000	15
G1_5	104743981	105204981	15
G1_6	114769982	115506982	15
G1_16	21488927	22143927	15
G1_16	84718755	84916755	15
G1_12	21156139	21488139	15
G1_6	48166001	48965001	15
G1_9	110344496	111302496	15
G1_2	121576264	121923264	15
G1_18	35702346	35921346	15
G1_1	33662155	34414155	15
G1_2	75620943	76104943	15
G1_1	118353423	119524423	15
G1_10	43581194	44156194	15
G1_7	116138486	116586486	15
G1_1	34504155	34859155	15
G1_7	128885486	129548486	15
G1_14	59605163	60780163	15
G1_7	101914486	102420486	15
G1_5	88561975	88771975	15
G1_6	90621006	91421006	15
G1_10	120286944	120866944	15
G1_2	34808480	36238480	15
G1_4	62325966	62405966	15
G1_11	5135997	6267997	15
G1_11	110355686	111443686	15
G1_1	58413156	59218156	15
G1_17	32581055	32988055	15
G1_8	111318100	111981100	15
G1_14	63057163	64584163	15
G1_11	34880498	35688498	15
G1_1	90640425	93758423	15
G1_7	112037486	112885486	15
G1_12	16570194	17762194	15
G1_7	97001490	97278490	15
G1_2	59543943	60436943	15
G1_5	90971974	93266974	15
G1_6	118595982	119425982	15
G1_18	33830346	34774346	15
G1_18	35962346	36734346	15
G1_5	101002981	101621981	15
G1_4	83229096	83493096	15
G1_7	65269114	65629114	15
G1_2	24326480	24755480	15
G1_5	27719460	28389460	15
G1_14	53835325	54540163	15
G1_17	42807051	42946051	15
G1_9	36877415	37330415	15
G1_14	21161778	21710778	14
G1_2	20402373	20775373	14
G1_7	46092630	46609630	14
G1_16	30590914	31355914	14
G1_1	36797155	37850155	14
G1_11	3483997	5037997	14
G1_9	78326193	78467193	14
G1_3	78981078	79591078	14
G1_7	132945317	133582317	14
G1_10	71241252	71380252	14
G1_5	96003981	96260981	14
G1_6	124700982	125266982	14
G1_16	3837000	5187907	14
G1_12	104008790	104351790	14
G1_14	59340163	59590163	14
G1_11	20142997	21459997	14
G1_18	60792346	61497346	14
G1_6	28513000	29114000	14
G1_2	104082843	104575843	14
G1_17	84471660	86144660	14
G1_14	19718778	20276778	14
G1_13	35117131	35912131	14
G1_1	135131423	136454423	14
G1_10	82638255	82901255	14
G1_14	46826325	47139325	14
G1_3	90546078	90618078	14
G1_7	107227486	107771486	14
G1_7	132598317	132907317	14
G1_7	41352630	41743630	14
G1_1	119525423	120559423	14
G1_6	91517006	92716006	14
G1_10	115251944	117679944	14
G1_3	96776077	97609077	14
G1_5	76953975	77227975	14
G1_10	20998194	21304194	14
G1_5	64926761	65244761	14
G1_9	111978496	113622882	14
G1_2	131537264	132219264	14
G1_1	152791870	153365870	14
G1_18	64543346	65917346	14
G1_9	22243556	22381556	14
G1_9	72970193	73086193	14
G1_1	59813156	60944156	14
G1_15	58954445	59299445	14
G1_11	29268000	31631000	14
G1_14	57676163	57888163	14
G1_6	120539982	121526982	14
G1_6	117928982	118558982	14
G1_11	45950498	48732498	14
G1_1	54980156	55211156	14
G1_2	158962264	160586264	14
G1_9	37331415	37650415	14
G1_13	59494639	59768639	14
G1_1	165281869	165761869	14
G1_9	111348496	111481496	14
G1_6	115903982	117657982	14
G1_6	50676001	51138001	14
G1_1	128419423	128841423	14
G1_6	47246001	47602001	14
G1_14	50814325	51071325	14
G1_17	80594660	81094660	14
G1_4	100593395	103373395	14
G1_7	129649486	130359486	14
G1_6	125311982	125602982	14
G1_9	111497496	111902496	14
G1_1	64589426	65096426	14
G1_16	92531755	93543755	14
G1_11	23013000	23575000	14
G1_16	31995914	35746914	14
G1_13	63459692	64050692	14
G1_7	11697651	12687651	14
G1_3	94366078	94745078	14
G1_7	37958981	38201981	14
G1_12	73594013	74287013	14
G1_19	42815510	43334510	14
G1_8	88834101	90703101	14
G1_4	56795128	58273128	14
G1_1	127008423	127472423	14
G1_6	38664001	39781001	14
G1_6	37999000	38335000	14
G1_16	14195907	14498907	14
G1_1	169942869	170205869	14
G1_16	20831927	21114927	14
G1_13	36026131	37285131	14
G1_12	82523013	83014013	14
G1_1	37929155	38091155	14
G1_19	22938510	23269510	14
G1_12	52045013	52851013	14
G1_11	71386498	72026498	14
G1_13	58142639	58558639	14
G1_1	84724425	84882425	14
G1_X	73397661	73654661	14
G1_1	51672156	52230156	14
G1_13	41284631	41578631	14
G1_12	77016013	78005013	14
G1_7	123627486	125376486	14
G1_2	73575943	73885943	14
G1_14	34082814	34761814	14
G1_9	50605895	51921895	14
G1_18	31661346	31795346	14
G1_12	24512135	24966135	14
G1_4	99939395	100545395	14
G1_2	92496843	94311843	14
G1_5	66272761	66643761	13
G1_12	99960790	100106790	13
G1_7	46665630	46957630	13
G1_15	71480570	72064570	13
G1_9	70659193	72405193	13
G1_8	11964000	13311000	13
G1_5	26168460	27030460	13
G1_8	25757528	26157528	13
G1_1	134668423	135104423	13
G1_8	61046203	61499203	13
G1_13	34006131	34980131	13
G1_10	69371252	71240252	13
G1_7	26363981	26995981	13
G1_3	67438078	67597078	13
G1_5	63877761	64869761	13
G1_12	3614000	4981194	13
G1_18	31913346	32812346	13
G1_9	30468415	30892415	13
G1_5	27096460	27618460	13
G1_1	151827870	152740870	13
G1_1	127500423	127772423	13
G1_1	172048869	172348869	13
G1_13	21875131	22016131	13
G1_13	64186692	64409692	13
G1_1	55240156	55357156	13
G1_2	51965480	52062480	13
G1_X	99138661	99657661	13
G1_2	147802264	150087264	13
G1_14	66822163	67186163	13
G1_8	25282528	25674528	13
G1_2	17857373	18217373	13
G1_10	66896252	67185252	13
G1_18	61504346	61927346	13
G1_18	60588346	60763346	13
G1_11	108491686	110256686	13
G1_17	36875055	37164055	13
G1_3	30570078	31109078	13
G1_3	52282078	52949078	13
G1_13	58675639	59378639	13
G1_9	104525670	105352670	13
G1_17	15098036	15436036	13
G1_X	74008661	74407661	13
G1_17	46917051	48065050	13
G1_1	82728425	83131425	13
G1_17	71072660	71511660	13
G1_1	78528425	78702425	13
G1_2	122070264	122349264	13
G1_2	38930480	38982480	13
G1_3	53006078	53507078	13
G1_1	38802155	39532155	13
G1_10	74953255	75477255	13
G1_11	62756498	64913498	13
G1_X	71367825	71628825	13
G1_X	101085661	101363661	13
G1_11	45693498	45897498	13
G1_7	131107486	131330486	13
G1_12	87068050	87395050	13
G1_6	72955006	73238006	13
G1_10	52119194	52411194	13
G1_12	98271790	98588790	13
G1_14	32615814	33416814	13
G1_7	73444114	73622114	13
G1_9	31575415	31912415	13
G1_6	66880006	67330006	13
G1_19	9914510	10517510	13
G1_2	52215480	52605480	13
G1_18	12127491	12962491	13
G1_7	37369981	37920981	13
G1_4	34618751	34928751	13
G1_10	82913255	83669255	13
G1_7	108956486	109495486	13
G1_3	103038077	103364077	13
G1_6	49551001	50527001	13
G1_9	14478556	15211556	13
G1_13	96026045	97006045	13
G1_19	34194510	34964510	13
G1_18	75060346	76168346	13
G1_5	98180981	99889981	13
G1_8	13414000	13787000	13
G1_10	68035252	68324252	13
G1_7	133902317	135668317	13
G1_2	20884373	21266373	13
G1_13	92091049	93730045	13
G1_11	44619498	45582498	13
G1_6	94552006	94966006	13
G1_8	33739528	33985528	13
G1_X	93383661	94039661	13
G1_1	130552423	131060423	13
G1_14	27838814	29098814	13
G1_11	43479498	43732498	13
G1_14	64597163	66366163	13
G1_4	110097395	111673395	13
G1_11	107618686	108384686	13
G1_9	20473556	20839556	13
G1_19	23276510	24256510	13
G1_1	179858869	180754869	13
G1_3	97661077	98385077	13
G1_4	95022309	95896309	13
G1_8	22172528	23231528	13
G1_5	90226975	90897974	13
G1_2	76696943	76846943	13
G1_3	100940077	102802077	13
G1_7	113370486	114250486	13
G1_1	57443156	58294156	12
G1_17	53485675	53685675	12
G1_3	103476077	105045082	12
G1_10	21398194	21986194	12
G1_19	27450510	29506510	12
G1_X	94294661	94638661	12
G1_2	84493843	84885843	12
G1_7	111183486	111963486	12
G1_1	63342426	63613426	12
G1_18	19967499	20961499	12
G1_1	43785155	44085155	12
G1_16	30250914	30514914	12
G1_9	51964895	52296895	12
G1_11	64997498	65783498	12
G1_2	18240373	19344373	12
G1_6	52999006	55174006	12
G1_4	58384128	59894128	12
G1_18	63788346	64472346	12
G1_1	34978155	36136155	12
G1_1	151472870	151750870	12
G1_3	51499078	52199078	12
G1_17	7522135	7695135	12
G1_11	55586498	56077498	12
G1_2	117523264	118972264	12
G1_15	58142445	58851445	12
G1_1	178559869	179448869	12
G1_5	19498182	21605182	12
G1_14	45866325	46707325	12
G1_10	83827255	85150255	12
G1_7	35907981	37336981	12
G1_13	62861640	63391692	12
G1_1	182151869	182544869	12
G1_9	32291415	33161415	12
G1_11	21606997	22946000	12
G1_16	35772914	36041914	12
G1_19	32718510	33281510	12
G1_11	23628000	23938000	12
G1_10	7670202	7797202	12
G1_1	181891869	182135869	12
G1_9	99743581	100355581	12
G1_8	68800101	69267101	12
G1_18	67343346	67855346	12
G1_14	27533814	27745814	12
G1_18	56371346	57337346	12
G1_18	37981346	39124346	12
G1_7	119696486	120585486	12
G1_10	82121255	82561255	12
G1_6	142360480	143176480	12
G1_1	63665426	64424426	12
G1_7	92607490	92906490	12
G1_1	83758425	84576425	12
G1_14	58091163	59115163	12
G1_12	12415194	13193194	12
G1_X	98702661	99094661	12
G1_17	33428055	33790055	12
G1_6	97159006	98072006	12
G1_8	10439000	11831000	12
G1_6	92793006	94460006	12
G1_1	165772869	166367869	12
G1_7	119041486	119657486	12
G1_X	73676661	73949661	12
G1_16	20184927	20491927	12
G1_19	10530510	10960510	12
G1_12	54096013	54564013	12
G1_7	81357114	82559490	12
G1_8	75038101	75216101	12
G1_16	8960907	9970907	12
G1_8	23276528	25195528	12
G1_2	37491480	37808480	12
G1_7	6179398	6968289	12
G1_19	31793510	32455510	12
G1_13	69506122	69676122	12
G1_17	83024660	83829660	12
G1_2	68781943	69511943	12
G1_16	15649907	16151907	12
G1_13	19359131	19653131	12
G1_17	65619660	66489660	12
G1_13	17722166	18000166	12
G1_13	21368131	21644131	12
G1_9	68054193	69927193	12
G1_9	27032415	27339415	12
G1_1	71571426	72082426	12
G1_5	52123761	52866761	12
G1_6	100592006	100862006	12
G1_1	18132919	18294919	12
G1_12	31095135	31914135	12
G1_13	31790131	32710131	12
G1_13	32903131	33173131	12
G1_14	67252163	67635927	12
G1_15	55089445	56051445	12
G1_16	10090907	10209907	12
G1_16	16199907	16797907	12
G1_19	8990510	9082510	12
G1_2	112263843	112480843	12
G1_6	143270480	144903480	12
G1_7	125426486	125610486	12
G1_9	101306670	102447670	12
G1_X	12597874	12870874	12
G1_10	85963255	86481255	12
G1_14	17407486	18124486	12
G1_3	80965078	81905078	12
G1_15	34563245	36128245	12
G1_14	29137814	29937814	12
G1_16	29667914	30241914	11
G1_10	85189255	85645255	11
G1_17	56080577	56983577	11
G1_18	11464491	12096491	11
G1_1	176879869	177693869	11
G1_8	76045101	78013101	11
G1_3	58493078	59059078	11
